Gene	Transcript	FDR	P-Value	Number of species included	Number of Sites under positive Selection	Jalview protein alignment	Protein Alignment (interleaved)
2727791591	2727791591	1	1	3	15	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727791591/Ramlibacter_MAG/2727791591_codeml/prank/prank.best.fas.translation.view"	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727791591/Ramlibacter_MAG/2727791591_codeml/prank/prank.best.fas.translation.interleaved.annotated.png"	
2727791410	2727791410	1	1	10	4	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727791410/Ramlibacter_MAG/2727791410_codeml/prank/prank.best.fas.translation.view"	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727791410/Ramlibacter_MAG/2727791410_codeml/prank/prank.best.fas.translation.interleaved.annotated.png"	
2727793307	2727793307	1	1	3	17	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727793307/Ramlibacter_MAG/2727793307_codeml/prank/prank.best.fas.translation.view"	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727793307/Ramlibacter_MAG/2727793307_codeml/prank/prank.best.fas.translation.interleaved.annotated.png"	
2727792519	2727792519	1	1	3	12	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727792519/Ramlibacter_MAG/2727792519_codeml/prank/prank.best.fas.translation.view"	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727792519/Ramlibacter_MAG/2727792519_codeml/prank/prank.best.fas.translation.interleaved.annotated.png"	
2727793314	2727793314	1	1	16	6	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727793314/Ramlibacter_MAG/2727793314_codeml/prank/prank.best.fas.translation.view"	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727793314/Ramlibacter_MAG/2727793314_codeml/prank/prank.best.fas.translation.interleaved.annotated.png"	
2727793780	2727793780	1	1	15	4	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727793780/Ramlibacter_MAG/2727793780_codeml/prank/prank.best.fas.translation.view"	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727793780/Ramlibacter_MAG/2727793780_codeml/prank/prank.best.fas.translation.interleaved.annotated.png"	
2727792278	2727792278	1	1	16	3	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727792278/Ramlibacter_MAG/2727792278_codeml/prank/prank.best.fas.translation.view"	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727792278/Ramlibacter_MAG/2727792278_codeml/prank/prank.best.fas.translation.interleaved.annotated.png"	
2727791067	2727791067	1	1	16	1	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727791067/Ramlibacter_MAG/2727791067_codeml/prank/prank.best.fas.translation.view"	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727791067/Ramlibacter_MAG/2727791067_codeml/prank/prank.best.fas.translation.interleaved.annotated.png"	
2727792834	2727792834	1	1	20	12	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727792834/Ramlibacter_MAG/2727792834_codeml/prank/prank.best.fas.translation.view"	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727792834/Ramlibacter_MAG/2727792834_codeml/prank/prank.best.fas.translation.interleaved.annotated.png"	
2727791513	2727791513	1	1	3	15	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727791513/Ramlibacter_MAG/2727791513_codeml/prank/prank.best.fas.translation.view"	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727791513/Ramlibacter_MAG/2727791513_codeml/prank/prank.best.fas.translation.interleaved.annotated.png"	
2727793216	2727793216	1	1	4	25	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727793216/Ramlibacter_MAG/2727793216_codeml/prank/prank.best.fas.translation.view"	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727793216/Ramlibacter_MAG/2727793216_codeml/prank/prank.best.fas.translation.interleaved.annotated.png"	
2727792295	2727792295	1	1	8	9	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727792295/Ramlibacter_MAG/2727792295_codeml/prank/prank.best.fas.translation.view"	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727792295/Ramlibacter_MAG/2727792295_codeml/prank/prank.best.fas.translation.interleaved.annotated.png"	
2727793208	2727793208	1	1	16	10	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727793208/Ramlibacter_MAG/2727793208_codeml/prank/prank.best.fas.translation.view"	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727793208/Ramlibacter_MAG/2727793208_codeml/prank/prank.best.fas.translation.interleaved.annotated.png"	
2727792657	2727792657	1	1	12	12	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727792657/Ramlibacter_MAG/2727792657_codeml/prank/prank.best.fas.translation.view"	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727792657/Ramlibacter_MAG/2727792657_codeml/prank/prank.best.fas.translation.interleaved.annotated.png"	
2727793687	2727793687	1	1	10	9	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727793687/Ramlibacter_MAG/2727793687_codeml/prank/prank.best.fas.translation.view"	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727793687/Ramlibacter_MAG/2727793687_codeml/prank/prank.best.fas.translation.interleaved.annotated.png"	
2727790961	2727790961	1	1	14	3	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727790961/Ramlibacter_MAG/2727790961_codeml/prank/prank.best.fas.translation.view"	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727790961/Ramlibacter_MAG/2727790961_codeml/prank/prank.best.fas.translation.interleaved.annotated.png"	
2727791405	2727791405	1	1	3	15	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727791405/Ramlibacter_MAG/2727791405_codeml/prank/prank.best.fas.translation.view"	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727791405/Ramlibacter_MAG/2727791405_codeml/prank/prank.best.fas.translation.interleaved.annotated.png"	
2727791641	2727791641	1	1	3	11	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727791641/Ramlibacter_MAG/2727791641_codeml/prank/prank.best.fas.translation.view"	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727791641/Ramlibacter_MAG/2727791641_codeml/prank/prank.best.fas.translation.interleaved.annotated.png"	
2727793225	2727793225	1	1	4	19	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727793225/Ramlibacter_MAG/2727793225_codeml/prank/prank.best.fas.translation.view"	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727793225/Ramlibacter_MAG/2727793225_codeml/prank/prank.best.fas.translation.interleaved.annotated.png"	
2727793793	2727793793	1	1	3	11	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727793793/Ramlibacter_MAG/2727793793_codeml/prank/prank.best.fas.translation.view"	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727793793/Ramlibacter_MAG/2727793793_codeml/prank/prank.best.fas.translation.interleaved.annotated.png"	
2727794333	2727794333	1	1	3	13	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727794333/Ramlibacter_MAG/2727794333_codeml/prank/prank.best.fas.translation.view"	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727794333/Ramlibacter_MAG/2727794333_codeml/prank/prank.best.fas.translation.interleaved.annotated.png"	
2727794458	2727794458	1	1	16	6	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727794458/Ramlibacter_MAG/2727794458_codeml/prank/prank.best.fas.translation.view"	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727794458/Ramlibacter_MAG/2727794458_codeml/prank/prank.best.fas.translation.interleaved.annotated.png"	
2727794474	2727794474	1	1	3	7	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727794474/Ramlibacter_MAG/2727794474_codeml/prank/prank.best.fas.translation.view"	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727794474/Ramlibacter_MAG/2727794474_codeml/prank/prank.best.fas.translation.interleaved.annotated.png"	
2727791045	2727791045	1	1	3	14	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727791045/Ramlibacter_MAG/2727791045_codeml/prank/prank.best.fas.translation.view"	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727791045/Ramlibacter_MAG/2727791045_codeml/prank/prank.best.fas.translation.interleaved.annotated.png"	
2727792139	2727792139	1	1	3	5	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727792139/Ramlibacter_MAG/2727792139_codeml/prank/prank.best.fas.translation.view"	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727792139/Ramlibacter_MAG/2727792139_codeml/prank/prank.best.fas.translation.interleaved.annotated.png"	
2727794097	2727794097	1	1	9	7	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727794097/Ramlibacter_MAG/2727794097_codeml/prank/prank.best.fas.translation.view"	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727794097/Ramlibacter_MAG/2727794097_codeml/prank/prank.best.fas.translation.interleaved.annotated.png"	
2727791345	2727791345	1	1	5	17	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727791345/Ramlibacter_MAG/2727791345_codeml/prank/prank.best.fas.translation.view"	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727791345/Ramlibacter_MAG/2727791345_codeml/prank/prank.best.fas.translation.interleaved.annotated.png"	
2727794098	2727794098	1	1	3	0	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727794098/Ramlibacter_MAG/2727794098_codeml/prank/prank.best.fas.translation.view"	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727794098/Ramlibacter_MAG/2727794098_codeml/prank/prank.best.fas.translation.interleaved.annotated.png"	
2727791671	2727791671	1	1	5	10	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727791671/Ramlibacter_MAG/2727791671_codeml/prank/prank.best.fas.translation.view"	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727791671/Ramlibacter_MAG/2727791671_codeml/prank/prank.best.fas.translation.interleaved.annotated.png"	
2727791319	2727791319	1	1	16	5	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727791319/Ramlibacter_MAG/2727791319_codeml/prank/prank.best.fas.translation.view"	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727791319/Ramlibacter_MAG/2727791319_codeml/prank/prank.best.fas.translation.interleaved.annotated.png"	
2727793903	2727793903	1	1	3	13	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727793903/Ramlibacter_MAG/2727793903_codeml/prank/prank.best.fas.translation.view"	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727793903/Ramlibacter_MAG/2727793903_codeml/prank/prank.best.fas.translation.interleaved.annotated.png"	
2727793552	2727793552	1	1	3	27	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727793552/Ramlibacter_MAG/2727793552_codeml/prank/prank.best.fas.translation.view"	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727793552/Ramlibacter_MAG/2727793552_codeml/prank/prank.best.fas.translation.interleaved.annotated.png"	
2727794074	2727794074	1	1	16	2	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727794074/Ramlibacter_MAG/2727794074_codeml/prank/prank.best.fas.translation.view"	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727794074/Ramlibacter_MAG/2727794074_codeml/prank/prank.best.fas.translation.interleaved.annotated.png"	
2727791115	2727791115	1	1	16	4	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727791115/Ramlibacter_MAG/2727791115_codeml/prank/prank.best.fas.translation.view"	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727791115/Ramlibacter_MAG/2727791115_codeml/prank/prank.best.fas.translation.interleaved.annotated.png"	
2727794367	2727794367	1	1	3	25	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727794367/Ramlibacter_MAG/2727794367_codeml/prank/prank.best.fas.translation.view"	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727794367/Ramlibacter_MAG/2727794367_codeml/prank/prank.best.fas.translation.interleaved.annotated.png"	
2727791734	2727791734	1	1	6	10	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727791734/Ramlibacter_MAG/2727791734_codeml/prank/prank.best.fas.translation.view"	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727791734/Ramlibacter_MAG/2727791734_codeml/prank/prank.best.fas.translation.interleaved.annotated.png"	
2727792313	2727792313	1	1	16	2	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727792313/Ramlibacter_MAG/2727792313_codeml/prank/prank.best.fas.translation.view"	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727792313/Ramlibacter_MAG/2727792313_codeml/prank/prank.best.fas.translation.interleaved.annotated.png"	
2727791616	2727791616	1	1	20	4	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727791616/Ramlibacter_MAG/2727791616_codeml/prank/prank.best.fas.translation.view"	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727791616/Ramlibacter_MAG/2727791616_codeml/prank/prank.best.fas.translation.interleaved.annotated.png"	
2727793345	2727793345	1	1	16	6	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727793345/Ramlibacter_MAG/2727793345_codeml/prank/prank.best.fas.translation.view"	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727793345/Ramlibacter_MAG/2727793345_codeml/prank/prank.best.fas.translation.interleaved.annotated.png"	
2727793571	2727793571	1	1	3	17	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727793571/Ramlibacter_MAG/2727793571_codeml/prank/prank.best.fas.translation.view"	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727793571/Ramlibacter_MAG/2727793571_codeml/prank/prank.best.fas.translation.interleaved.annotated.png"	
2727791581	2727791581	1	1	3	16	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727791581/Ramlibacter_MAG/2727791581_codeml/prank/prank.best.fas.translation.view"	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727791581/Ramlibacter_MAG/2727791581_codeml/prank/prank.best.fas.translation.interleaved.annotated.png"	
2727791025	2727791025	1	1	5	13	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727791025/Ramlibacter_MAG/2727791025_codeml/prank/prank.best.fas.translation.view"	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727791025/Ramlibacter_MAG/2727791025_codeml/prank/prank.best.fas.translation.interleaved.annotated.png"	
2727792102	2727792102	1	1	6	9	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727792102/Ramlibacter_MAG/2727792102_codeml/prank/prank.best.fas.translation.view"	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727792102/Ramlibacter_MAG/2727792102_codeml/prank/prank.best.fas.translation.interleaved.annotated.png"	
2727791537	2727791537	1	1	3	8	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727791537/Ramlibacter_MAG/2727791537_codeml/prank/prank.best.fas.translation.view"	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727791537/Ramlibacter_MAG/2727791537_codeml/prank/prank.best.fas.translation.interleaved.annotated.png"	
2727793993	2727793993	1	1	3	13	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727793993/Ramlibacter_MAG/2727793993_codeml/prank/prank.best.fas.translation.view"	"/scratch/vdenef_fluxm/rprops/metaG_SCK/Limno_CoolingWater/posigene_analysis_run/individual_results/2727793993/Ramlibacter_MAG/2727793993_codeml/prank/prank.best.fas.translation.interleaved.annotated.png"	
